# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	656007	656774	+						61414840	BTD91_RS17185	768		old_locus_tag=BTD91_17185
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	656007	656774	+	WP_077681166.1	WP_077681166.1		carbohydrate deacetylase		61414840	BTD91_RS17185	768	255	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	656882	658729	+						61414841	BTD91_RS17190	1848		old_locus_tag=BTD91_17190
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	656882	658729	+	WP_077681167.1	WP_077681167.1		hybrid-cluster NAD(P)-dependent oxidoreductase		61414841	BTD91_RS17190	1848	615	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	658853	659776	-						61414842	BTD91_RS17195	924		old_locus_tag=BTD91_17195
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	658853	659776	-	WP_017057680.1	WP_017057680.1		LysR family transcriptional regulator		61414842	BTD91_RS17195	924	307	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	659898	660647	+						61414843	BTD91_RS17200	750		old_locus_tag=BTD91_17200
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	659898	660647	+	WP_016795501.1	WP_016795501.1		3-oxoacyl-ACP reductase FabG		61414843	BTD91_RS17200	750	249	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	661007	661777	+						61414844	BTD91_RS17205	771		old_locus_tag=BTD91_17205
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	661007	661777	+	WP_077681168.1	WP_077681168.1		TerC family protein		61414844	BTD91_RS17205	771	256	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	661966	662655	-					maiA	61414845	BTD91_RS17210	690		old_locus_tag=BTD91_17210
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	661966	662655	-	WP_077681169.1	WP_077681169.1		maleylacetoacetate isomerase	maiA	61414845	BTD91_RS17210	690	229	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	662694	663731	-						61414846	BTD91_RS17215	1038		old_locus_tag=BTD91_17215
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	662694	663731	-	WP_077681170.1	WP_077681170.1		fumarylacetoacetate hydrolase family protein		61414846	BTD91_RS17215	1038	345	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	663741	664901	-						61414847	BTD91_RS17220	1161		old_locus_tag=BTD91_17220
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	663741	664901	-	WP_077681171.1	WP_077681171.1		homogentisate 1,2-dioxygenase		61414847	BTD91_RS17220	1161	386	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	664894	665967	-					hppD	61414848	BTD91_RS17225	1074		old_locus_tag=BTD91_17225
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	664894	665967	-	WP_077681172.1	WP_077681172.1		4-hydroxyphenylpyruvate dioxygenase	hppD	61414848	BTD91_RS17225	1074	357	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	666370	667029	-						61414849	BTD91_RS17230	660		old_locus_tag=BTD91_17230
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	666370	667029	-	WP_077681173.1	WP_077681173.1		HAD-IB family hydrolase		61414849	BTD91_RS17230	660	219	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	667031	668050	-						61414850	BTD91_RS17235	1020		old_locus_tag=BTD91_17235
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	667031	668050	-	WP_077681174.1	WP_077681174.1		ABC transporter ATP-binding protein		61414850	BTD91_RS17235	1020	339	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	668050	668835	-						61414851	BTD91_RS17240	786		old_locus_tag=BTD91_17240
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	668050	668835	-	WP_004732591.1	WP_004732591.1		ABC transporter permease		61414851	BTD91_RS17240	786	261	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	668832	669728	-						61414852	BTD91_RS17245	897		old_locus_tag=BTD91_17245
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	668832	669728	-	WP_077681175.1	WP_077681175.1		ABC transporter permease subunit		61414852	BTD91_RS17245	897	298	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	669725	670624	-						61414853	BTD91_RS17250	900		old_locus_tag=BTD91_17250
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	669725	670624	-	WP_077681176.1	WP_077681176.1		alkaline phosphatase family protein		61414853	BTD91_RS17250	900	299	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	670658	671761	-						61414854	BTD91_RS17255	1104		old_locus_tag=BTD91_17255
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	670658	671761	-	WP_077681177.1	WP_077681177.1		extracellular solute-binding protein		61414854	BTD91_RS17255	1104	367	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	671973	672701	+						61414855	BTD91_RS17260	729		old_locus_tag=BTD91_17260
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	671973	672701	+	WP_077681178.1	WP_077681178.1		UTRA domain-containing protein		61414855	BTD91_RS17260	729	242	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	672817	675225	-						61414856	BTD91_RS17265	2409		old_locus_tag=BTD91_17265
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	672817	675225	-	WP_077681179.1	WP_077681179.1		response regulator		61414856	BTD91_RS17265	2409	802	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	675314	676072	+						61414857	BTD91_RS17270	759		old_locus_tag=BTD91_17270
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	675314	676072	+	WP_046222958.1	WP_046222958.1		transporter substrate-binding domain-containing protein		61414857	BTD91_RS17270	759	252	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	676242	676721	-						61414858	BTD91_RS17275	480		old_locus_tag=BTD91_17275
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	676242	676721	-	WP_017057695.1	WP_017057695.1		NADAR family protein		61414858	BTD91_RS17275	480	159	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	676987	677181	-						61414859	BTD91_RS17280	195		old_locus_tag=BTD91_17280
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	676987	677181	-	WP_004732575.1	WP_004732575.1		hypothetical protein		61414859	BTD91_RS17280	195	64	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	677542	678366	+						61414860	BTD91_RS17285	825		old_locus_tag=BTD91_17285
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	677542	678366	+	WP_077681180.1	WP_077681180.1		ABC transporter ATP-binding protein		61414860	BTD91_RS17285	825	274	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	678376	679308	+						61414861	BTD91_RS17290	933		old_locus_tag=BTD91_17290
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	678376	679308	+	WP_077681181.1	WP_077681181.1		ATP-binding cassette domain-containing protein		61414861	BTD91_RS17290	933	310	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	679305	679823	+						61414862	BTD91_RS17295	519		old_locus_tag=BTD91_17295
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	679305	679823	+	WP_077681182.1	WP_077681182.1		transcriptional regulator		61414862	BTD91_RS17295	519	172	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	680204	682183	-						61414863	BTD91_RS17300	1980		old_locus_tag=BTD91_17300
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	680204	682183	-	WP_017057699.1	WP_017057699.1		DUF3346 domain-containing protein		61414863	BTD91_RS17300	1980	659	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	683433	684650	+						61414864	BTD91_RS17305	1218		old_locus_tag=BTD91_17305
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	683433	684650	+	WP_017057700.1	WP_017057700.1		AAA family ATPase		61414864	BTD91_RS17305	1218	405	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	684656	685630	+						61414865	BTD91_RS17310	975		old_locus_tag=BTD91_17310
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	684656	685630	+	WP_077681183.1	WP_077681183.1		ParB/RepB/Spo0J family partition protein		61414865	BTD91_RS17310	975	324	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	685724	687871	+						61414866	BTD91_RS17315	2148		old_locus_tag=BTD91_17315
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	685724	687871	+	WP_077681184.1	WP_077681184.1		GNAT family N-acetyltransferase		61414866	BTD91_RS17315	2148	715	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	688259	689929	+						61414867	BTD91_RS17320	1671		old_locus_tag=BTD91_17320
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	688259	689929	+	WP_017057703.1	WP_017057703.1		FapA family protein		61414867	BTD91_RS17320	1671	556	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	690057	692171	-						61414868	BTD91_RS17325	2115		old_locus_tag=BTD91_17325
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	690057	692171	-	WP_017057704.1	WP_017057704.1		type I secretion system permease/ATPase		61414868	BTD91_RS17325	2115	704	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	692190	694100	-						61414869	BTD91_RS17330	1911		old_locus_tag=BTD91_17330
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	692190	694100	-	WP_077681185.1	WP_077681185.1		EAL domain-containing protein		61414869	BTD91_RS17330	1911	636	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	694106	694774	-						61414870	BTD91_RS17335	669		old_locus_tag=BTD91_17335
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	694106	694774	-	WP_077681186.1	WP_077681186.1		transglutaminase-like cysteine peptidase		61414870	BTD91_RS17335	669	222	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	694834	696225	-						61414871	BTD91_RS17340	1392		old_locus_tag=BTD91_17340
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	694834	696225	-	WP_046222950.1	WP_046222950.1		HlyD family type I secretion periplasmic adaptor subunit		61414871	BTD91_RS17340	1392	463	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	696337	697623	-						61414872	BTD91_RS17345	1287		old_locus_tag=BTD91_17345
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	696337	697623	-	WP_077681187.1	WP_077681187.1		response regulator		61414872	BTD91_RS17345	1287	428	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	697661	699592	-						61414873	BTD91_RS17350	1932		old_locus_tag=BTD91_17350
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	697661	699592	-	WP_077681188.1	WP_077681188.1		ATP-binding protein		61414873	BTD91_RS17350	1932	643	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	699759	700394	+					pdxH	61414874	BTD91_RS17355	636		old_locus_tag=BTD91_17355
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	699759	700394	+	WP_017057710.1	WP_017057710.1		pyridoxamine 5'-phosphate oxidase	pdxH	61414874	BTD91_RS17355	636	211	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	700517	702343	-						61414875	BTD91_RS17360	1827		old_locus_tag=BTD91_17360
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	700517	702343	-	WP_077681189.1	WP_077681189.1		SUMF1/EgtB/PvdO family nonheme iron enzyme		61414875	BTD91_RS17360	1827	608	
gene	pseudogene	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	702517	703618	-						61414876	BTD91_RS17365	1102		pseudo;old_locus_tag=BTD91_17365
CDS	without_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	702517	703618	-				PEGA domain-containing protein		61414876	BTD91_RS17365	1102		pseudo
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	704100	704924	+						61414877	BTD91_RS17370	825		old_locus_tag=BTD91_17370
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	704100	704924	+	WP_017057713.1	WP_017057713.1		helix-turn-helix domain-containing protein		61414877	BTD91_RS17370	825	274	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	705106	708243	+					putA	61414878	BTD91_RS17375	3138		old_locus_tag=BTD91_17375
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	705106	708243	+	WP_017057714.1	WP_017057714.1		bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	putA	61414878	BTD91_RS17375	3138	1045	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	708255	708959	+						61414879	BTD91_RS17380	705		old_locus_tag=BTD91_17380
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	708255	708959	+	WP_017057715.1	WP_017057715.1		1-pyrroline-5-carboxylate dehydrogenase		61414879	BTD91_RS17380	705	234	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	709060	710586	+					putP	61414880	BTD91_RS17385	1527		old_locus_tag=BTD91_17385
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	709060	710586	+	WP_017057716.1	WP_017057716.1		sodium/proline symporter PutP	putP	61414880	BTD91_RS17385	1527	508	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	711691	712179	+						61414881	BTD91_RS17390	489		old_locus_tag=BTD91_17390
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	711691	712179	+	WP_017057717.1	WP_017057717.1		Lrp/AsnC ligand binding domain-containing protein		61414881	BTD91_RS17390	489	162	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	712305	713009	-						61414882	BTD91_RS17395	705		old_locus_tag=BTD91_17395
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	712305	713009	-	WP_017057718.1	WP_017057718.1		DUF445 family protein		61414882	BTD91_RS17395	705	234	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	713298	715148	-						61414883	BTD91_RS17400	1851		old_locus_tag=BTD91_17400
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	713298	715148	-	WP_077681191.1	WP_077681191.1		ABC transporter ATP-binding protein/permease		61414883	BTD91_RS17400	1851	616	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	715629	716603	+						61414884	BTD91_RS17405	975		old_locus_tag=BTD91_17405
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	715629	716603	+	WP_029627169.1	WP_029627169.1		arginine deiminase-related protein		61414884	BTD91_RS17405	975	324	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	716692	717321	-						61414885	BTD91_RS17410	630		old_locus_tag=BTD91_17410
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	716692	717321	-	WP_017057721.1	WP_017057721.1		acetyltransferase		61414885	BTD91_RS17410	630	209	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	717536	718111	-						61414886	BTD91_RS17415	576		old_locus_tag=BTD91_17415
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	717536	718111	-	WP_077681192.1	WP_077681192.1		mechanosensitive ion channel family protein		61414886	BTD91_RS17415	576	191	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	718111	719046	-						61414887	BTD91_RS17420	936		old_locus_tag=BTD91_17420
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	718111	719046	-	WP_046222943.1	WP_046222943.1		zinc transporter ZntB		61414887	BTD91_RS17420	936	311	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	719626	720195	-						61414888	BTD91_RS17425	570		old_locus_tag=BTD91_17425
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	719626	720195	-	WP_077681193.1	WP_077681193.1		porin family protein		61414888	BTD91_RS17425	570	189	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	720411	720950	+						61414889	BTD91_RS17430	540		old_locus_tag=BTD91_17430
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	720411	720950	+	WP_077681194.1	WP_077681194.1		hydrolase		61414889	BTD91_RS17430	540	179	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	721234	721707	+					slyA	61414890	BTD91_RS17435	474		old_locus_tag=BTD91_17435
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	721234	721707	+	WP_017057726.1	WP_017057726.1		transcriptional regulator SlyA	slyA	61414890	BTD91_RS17435	474	157	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	721725	722783	+						61414891	BTD91_RS17440	1059		old_locus_tag=BTD91_17440
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	721725	722783	+	WP_077681195.1	WP_077681195.1		HlyD family secretion protein		61414891	BTD91_RS17440	1059	352	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	722796	723839	+						61414892	BTD91_RS17445	1044		old_locus_tag=BTD91_17445
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	722796	723839	+	WP_077681196.1	WP_077681196.1		DUF2955 domain-containing protein		61414892	BTD91_RS17445	1044	347	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	724144	724686	+						61414893	BTD91_RS17450	543		old_locus_tag=BTD91_17450
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	724144	724686	+	WP_077681197.1	WP_077681197.1		ATP-binding protein		61414893	BTD91_RS17450	543	180	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	724828	725691	-						61414894	BTD91_RS17455	864		old_locus_tag=BTD91_17455
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	724828	725691	-	WP_077681198.1	WP_077681198.1		MurR/RpiR family transcriptional regulator		61414894	BTD91_RS17455	864	287	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	725809	727083	-						61414895	BTD91_RS17460	1275		old_locus_tag=BTD91_17460
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	725809	727083	-	WP_077681199.1	WP_077681199.1		amino acid deaminase		61414895	BTD91_RS17460	1275	424	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	727260	728705	+						61414896	BTD91_RS17465	1446		old_locus_tag=BTD91_17465
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	727260	728705	+	WP_077681200.1	WP_077681200.1		D-aminoacylase		61414896	BTD91_RS17465	1446	481	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	728833	729225	+						61414897	BTD91_RS17470	393		old_locus_tag=BTD91_17470
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	728833	729225	+	WP_004732497.1	WP_004732497.1		RidA family protein		61414897	BTD91_RS17470	393	130	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	729431	730945	+						61414898	BTD91_RS17475	1515		old_locus_tag=BTD91_17475
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	729431	730945	+	WP_077681201.1	WP_077681201.1		sodium:solute symporter family protein		61414898	BTD91_RS17475	1515	504	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	731076	732023	+						61414899	BTD91_RS17480	948		old_locus_tag=BTD91_17480
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	731076	732023	+	WP_077681202.1	WP_077681202.1		sugar kinase		61414899	BTD91_RS17480	948	315	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	732043	732672	+						61414900	BTD91_RS17485	630		old_locus_tag=BTD91_17485
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	732043	732672	+	WP_077681203.1	WP_077681203.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase		61414900	BTD91_RS17485	630	209	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	732781	735231	+						61414901	BTD91_RS17490	2451		old_locus_tag=BTD91_17490
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	732781	735231	+	WP_077681204.1	WP_077681204.1		family 20 glycosylhydrolase		61414901	BTD91_RS17490	2451	816	
gene	pseudogene	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	735648	736957	+						61414902	BTD91_RS17495	1310		pseudo;old_locus_tag=BTD91_17495
CDS	without_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	735648	736957	+				MFS transporter		61414902	BTD91_RS17495	1310		pseudo
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	736967	737905	+						61414903	BTD91_RS17500	939		old_locus_tag=BTD91_17500
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	736967	737905	+	WP_077681205.1	WP_077681205.1		glycoside hydrolase family 43 protein		61414903	BTD91_RS17500	939	312	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	737962	739050	+					galM	61414904	BTD91_RS17505	1089		old_locus_tag=BTD91_17505
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	737962	739050	+	WP_077681206.1	WP_077681206.1		galactose-1-epimerase	galM	61414904	BTD91_RS17505	1089	362	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	739246	741312	-						61414905	BTD91_RS17510	2067		old_locus_tag=BTD91_17510
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	739246	741312	-	WP_077681207.1	WP_077681207.1		ATP-binding protein		61414905	BTD91_RS17510	2067	688	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	741543	742883	+						61414906	BTD91_RS17515	1341		old_locus_tag=BTD91_17515
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	741543	742883	+	WP_077681208.1	WP_077681208.1		sigma-54 dependent transcriptional regulator		61414906	BTD91_RS17515	1341	446	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	743205	744218	+						61414907	BTD91_RS17520	1014		old_locus_tag=BTD91_17520
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	743205	744218	+	WP_017057743.1	WP_017057743.1		TAXI family TRAP transporter solute-binding subunit		61414907	BTD91_RS17520	1014	337	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	744414	746591	+						61414908	BTD91_RS17525	2178		old_locus_tag=BTD91_17525
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	744414	746591	+	WP_077681209.1	WP_077681209.1		TRAP transporter permease		61414908	BTD91_RS17525	2178	725	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	746618	747832	+					lhgO	61414909	BTD91_RS17530	1215		old_locus_tag=BTD91_17530
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	746618	747832	+	WP_077681210.1	WP_077681210.1		L-2-hydroxyglutarate oxidase	lhgO	61414909	BTD91_RS17530	1215	404	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	748017	749552	-						61414910	BTD91_RS17535	1536		old_locus_tag=BTD91_17535
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	748017	749552	-	WP_077681211.1	WP_077681211.1		M28 family metallopeptidase		61414910	BTD91_RS17535	1536	511	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	749710	752094	-						61414911	BTD91_RS17540	2385		old_locus_tag=BTD91_17540
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	749710	752094	-	WP_077681212.1	WP_077681212.1		M4 family metallopeptidase		61414911	BTD91_RS17540	2385	794	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	2	NZ_CP065151.1	752658	752933	-						61414912	BTD91_RS17545	276		old_locus_tag=BTD91_17545
