# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	70338	71963	-						69721340	F0316_RS14485	1626		old_locus_tag=F0316_14490
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	70338	71963	-	WP_149560638.1	WP_149560638.1		AAA family ATPase		69721340	F0316_RS14485	1626	541	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	72258	73298	-						69721341	F0316_RS14490	1041		old_locus_tag=F0316_14495
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	72258	73298	-	WP_142740813.1	WP_142740813.1		AbrB family transcriptional regulator		69721341	F0316_RS14490	1041	346	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	73329	74282	-						69721342	F0316_RS14495	954		old_locus_tag=F0316_14500
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	73329	74282	-	WP_142740814.1	WP_142740814.1		D-2-hydroxyacid dehydrogenase family protein		69721342	F0316_RS14495	954	317	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	74298	74813	-						69721343	F0316_RS14500	516		old_locus_tag=F0316_14505
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	74298	74813	-	WP_057568635.1	WP_057568635.1		GNAT family N-acetyltransferase		69721343	F0316_RS14500	516	171	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	74846	75313	-						69721344	F0316_RS14505	468		old_locus_tag=F0316_14510
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	74846	75313	-	WP_088132574.1	WP_088132574.1		NUDIX domain-containing protein		69721344	F0316_RS14505	468	155	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	75353	75703	-						69721345	F0316_RS14510	351		old_locus_tag=F0316_14515
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	75353	75703	-	WP_057568633.1	WP_057568633.1		GlpM family protein		69721345	F0316_RS14510	351	116	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	75895	76620	+						69721346	F0316_RS14515	726		old_locus_tag=F0316_14520
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	75895	76620	+	WP_108248475.1	WP_108248475.1		tRNA (adenine(22)-N(1))-methyltransferase TrmK		69721346	F0316_RS14515	726	241	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	76630	77571	+						69721347	F0316_RS14520	942		old_locus_tag=F0316_14525
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	76630	77571	+	WP_000645862.1	WP_000645862.1		LysR family transcriptional regulator		69721347	F0316_RS14520	942	313	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	77568	77858	-						69721348	F0316_RS14525	291		old_locus_tag=F0316_14530
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	77568	77858	-	WP_000581563.1	WP_000581563.1		antibiotic biosynthesis monooxygenase		69721348	F0316_RS14525	291	96	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	77862	78515	-						69721349	F0316_RS14530	654		old_locus_tag=F0316_14535
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	77862	78515	-	WP_001028483.1	WP_001028483.1		oxygen-insensitive NAD(P)H-dependent nitroreductase NfsB		69721349	F0316_RS14530	654	217	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	78751	81909	-						69721350	F0316_RS14540	3159		old_locus_tag=F0316_14545
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	78751	81909	-	WP_172626056.1	WP_172626056.1		efflux RND transporter permease subunit		69721350	F0316_RS14540	3159	1052	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	81911	82915	-						69721351	F0316_RS14545	1005		old_locus_tag=F0316_14550
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	81911	82915	-	WP_000646062.1	WP_000646062.1		efflux RND transporter periplasmic adaptor subunit		69721351	F0316_RS14545	1005	334	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	83025	83483	-						69721352	F0316_RS14550	459		old_locus_tag=F0316_14555
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	83025	83483	-	WP_001037650.1	WP_001037650.1		YeeE/YedE family protein		69721352	F0316_RS14550	459	152	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	83494	83874	-						69721353	F0316_RS14555	381		old_locus_tag=F0316_14560
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	83494	83874	-	WP_000924163.1	WP_000924163.1		YeeE/YedE family protein		69721353	F0316_RS14555	381	126	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	83930	84247	-						69721354	F0316_RS14560	318		old_locus_tag=F0316_14565
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	83930	84247	-	WP_001114934.1	WP_001114934.1		metalloregulator ArsR/SmtB family transcription factor		69721354	F0316_RS14560	318	105	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	84402	84587	+						69721355	F0316_RS14565	186		old_locus_tag=F0316_14570
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	84402	84587	+	WP_000151364.1	WP_000151364.1		DUF2892 domain-containing protein		69721355	F0316_RS14565	186	61	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	84653	86356	+						69721356	F0316_RS14570	1704		old_locus_tag=F0316_14575
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	84653	86356	+	WP_000161807.1	WP_000161807.1		FAD-dependent oxidoreductase		69721356	F0316_RS14570	1704	567	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	86450	86830	-						69721357	F0316_RS14575	381		old_locus_tag=F0316_14580
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	86450	86830	-	WP_000933880.1	WP_000933880.1		VOC family protein		69721357	F0316_RS14575	381	126	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	86946	88688	-						69721358	F0316_RS14580	1743		old_locus_tag=F0316_14585
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	86946	88688	-	WP_172626097.1	WP_172626097.1		GNAT family N-acetyltransferase		69721358	F0316_RS14580	1743	580	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	88688	89134	-						69721359	F0316_RS14585	447		old_locus_tag=F0316_14590
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	88688	89134	-	WP_000878532.1	WP_000878532.1		YHS domain-containing protein		69721359	F0316_RS14585	447	148	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	89145	89891	-						69721360	F0316_RS14590	747		old_locus_tag=F0316_14595
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	89145	89891	-	WP_149560641.1	WP_149560641.1		NRDE family protein		69721360	F0316_RS14590	747	248	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	89891	90433	-						69721361	F0316_RS14595	543		old_locus_tag=F0316_14600
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	89891	90433	-	WP_148500710.1	WP_148500710.1		hypothetical protein		69721361	F0316_RS14595	543	180	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	90522	91658	-						69721362	F0316_RS14600	1137		old_locus_tag=F0316_14605
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	90522	91658	-	WP_000217407.1	WP_000217407.1		hypothetical protein		69721362	F0316_RS14600	1137	378	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	91655	92236	-						69721363	F0316_RS14605	582		old_locus_tag=F0316_14610
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	91655	92236	-	WP_149560642.1	WP_149560642.1		DedA family protein		69721363	F0316_RS14605	582	193	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	92508	92945	+						69721364	F0316_RS14610	438		old_locus_tag=F0316_14615
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	92508	92945	+	WP_000005282.1	WP_000005282.1		DUF3069 domain-containing protein		69721364	F0316_RS14610	438	145	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	93112	94551	-						69721365	F0316_RS14615	1440		old_locus_tag=F0316_14620
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	93112	94551	-	WP_019827757.1	WP_019827757.1		sucrose-specific PTS transporter subunit IIBC		69721365	F0316_RS14615	1440	479	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	94852	95844	+						69721366	F0316_RS14620	993		old_locus_tag=F0316_14625
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	94852	95844	+	WP_000157570.1	WP_000157570.1		LacI family transcriptional regulator		69721366	F0316_RS14620	993	330	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	95920	97566	+						69721367	F0316_RS14625	1647		old_locus_tag=F0316_14630
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	95920	97566	+	WP_149560643.1	WP_149560643.1		glycoside hydrolase family 32 protein		69721367	F0316_RS14625	1647	548	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	97667	98587	-						69721368	F0316_RS14630	921		old_locus_tag=F0316_14635
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	97667	98587	-	WP_057563589.1	WP_057563589.1		aminoimidazole riboside kinase		69721368	F0316_RS14630	921	306	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	98985	100523	+					glpD	69721369	F0316_RS14635	1539		old_locus_tag=F0316_14640
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	98985	100523	+	WP_123162195.1	WP_123162195.1		glycerol-3-phosphate dehydrogenase	glpD	69721369	F0316_RS14635	1539	512	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	100628	102190	-						69721370	F0316_RS14640	1563		old_locus_tag=F0316_14645
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	100628	102190	-	WP_001277448.1	WP_001277448.1		methyl-accepting chemotaxis protein		69721370	F0316_RS14640	1563	520	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	102424	103038	-						69721371	F0316_RS14645	615		old_locus_tag=F0316_14650
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	102424	103038	-	WP_172626057.1	WP_172626057.1		OmpA family protein		69721371	F0316_RS14645	615	204	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	103260	103733	+						69721372	F0316_RS14650	474		old_locus_tag=F0316_14655
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	103260	103733	+	WP_000034756.1	WP_000034756.1		FKBP-type peptidyl-prolyl cis-trans isomerase		69721372	F0316_RS14650	474	157	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	103814	104374	-						69721373	F0316_RS14655	561		old_locus_tag=F0316_14660
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	103814	104374	-	WP_001912269.1	WP_001912269.1		beta-phosphoglucomutase family hydrolase		69721373	F0316_RS14655	561	186	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	104599	106362	+						69721374	F0316_RS14660	1764		old_locus_tag=F0316_14665
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	104599	106362	+	WP_149560646.1	WP_149560646.1		methyl-accepting chemotaxis protein		69721374	F0316_RS14660	1764	587	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	106754	108121	+					dcuC	69721375	F0316_RS14665	1368		old_locus_tag=F0316_14670
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	106754	108121	+	WP_000891426.1	WP_000891426.1		anaerobic C4-dicarboxylate transporter DcuC	dcuC	69721375	F0316_RS14665	1368	455	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	108219	109589	-						69721376	F0316_RS14670	1371		old_locus_tag=F0316_14675
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	108219	109589	-	WP_000948685.1	WP_000948685.1		L-serine ammonia-lyase		69721376	F0316_RS14670	1371	456	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	109600	111141	-						69721377	F0316_RS14675	1542		old_locus_tag=F0316_14680
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	109600	111141	-	WP_001906012.1	WP_001906012.1		sodium:solute symporter		69721377	F0316_RS14675	1542	513	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	111481	112776	+						69721378	F0316_RS14680	1296		old_locus_tag=F0316_14685
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	111481	112776	+	WP_142740819.1	WP_142740819.1		MFS transporter		69721378	F0316_RS14680	1296	431	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	112872	113888	+						69721379	F0316_RS14685	1017		old_locus_tag=F0316_14690
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	112872	113888	+	WP_000170557.1	WP_000170557.1		nuclear transport factor 2 family protein		69721379	F0316_RS14685	1017	338	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	114149	115159	+						69721380	F0316_RS14690	1011		old_locus_tag=F0316_14695
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	114149	115159	+	WP_000555352.1	WP_000555352.1		LacI family DNA-binding transcriptional regulator		69721380	F0316_RS14690	1011	336	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	115209	115835	-						69721381	F0316_RS14695	627		old_locus_tag=F0316_14700
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	115209	115835	-	WP_148500697.1	WP_148500697.1		response regulator		69721381	F0316_RS14695	627	208	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	115825	117513	-					narQ	69721382	F0316_RS14700	1689		old_locus_tag=F0316_14705
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	115825	117513	-	WP_025984292.1	WP_025984292.1		nitrate/nitrite two-component system sensor histidine kinase NarQ	narQ	69721382	F0316_RS14700	1689	562	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	117746	118240	+					napF	69721383	F0316_RS14705	495		old_locus_tag=F0316_14710
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	117746	118240	+	WP_057555530.1	WP_057555530.1		ferredoxin-type protein NapF	napF	69721383	F0316_RS14705	495	164	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	118267	118587	+						69721384	F0316_RS14710	321		old_locus_tag=F0316_14715
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	118267	118587	+	WP_000019313.1	WP_000019313.1		chaperone NapD		69721384	F0316_RS14710	321	106	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	118584	121073	+					napA	69721385	F0316_RS14715	2490		old_locus_tag=F0316_14720
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	118584	121073	+	WP_000784577.1	WP_000784577.1		periplasmic nitrate reductase subunit alpha	napA	69721385	F0316_RS14715	2490	829	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	121140	121595	+						69721386	F0316_RS14720	456		old_locus_tag=F0316_14725
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	121140	121595	+	WP_000744358.1	WP_000744358.1		nitrate reductase cytochrome c-type subunit		69721386	F0316_RS14720	456	151	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	121613	122188	+						69721387	F0316_RS14725	576		old_locus_tag=F0316_14730
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	121613	122188	+	WP_000670286.1	WP_000670286.1		NapC/NirT family cytochrome c		69721387	F0316_RS14725	576	191	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	122200	122328	+						69721388	F0316_RS14730	129		old_locus_tag=F0316_14735
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	122200	122328	+	WP_149560647.1	WP_149560647.1		TIGR02808 family protein		69721388	F0316_RS14730	129	42	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	122370	123638	-						69721389	F0316_RS14735	1269		old_locus_tag=F0316_14740
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	122370	123638	-	WP_033932046.1	WP_033932046.1		HD-GYP domain-containing protein		69721389	F0316_RS14735	1269	422	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	123824	124450	+						69721390	F0316_RS14740	627		old_locus_tag=F0316_14745
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	123824	124450	+	WP_033932045.1	WP_033932045.1		response regulator transcription factor		69721390	F0316_RS14740	627	208	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	124453	126036	+					uhpB	69721391	F0316_RS14745	1584		old_locus_tag=F0316_14750
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	124453	126036	+	WP_033932044.1	WP_033932044.1		signal transduction histidine-protein kinase/phosphatase UhpB	uhpB	69721391	F0316_RS14745	1584	527	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	126104	127414	+						69721392	F0316_RS14750	1311		old_locus_tag=F0316_14755
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	126104	127414	+	WP_148531667.1	WP_148531667.1		MFS transporter		69721392	F0316_RS14750	1311	436	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	127527	128561	+						69721393	F0316_RS14755	1035		old_locus_tag=F0316_14760
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	127527	128561	+	WP_032473674.1	WP_032473674.1		ABC transporter substrate-binding protein		69721393	F0316_RS14755	1035	344	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	128671	130767	+						69721394	F0316_RS14760	2097		old_locus_tag=F0316_14765
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	128671	130767	+	WP_172626058.1	WP_172626058.1		iron ABC transporter permease		69721394	F0316_RS14760	2097	698	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	130779	131834	+					fbpC	69721395	F0316_RS14765	1056		old_locus_tag=F0316_14770
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	130779	131834	+	WP_001914785.1	WP_001914785.1		ferric ABC transporter ATP-binding protein	fbpC	69721395	F0316_RS14765	1056	351	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	131920	133695	-						69721396	F0316_RS14770	1776		old_locus_tag=F0316_14775
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	131920	133695	-	WP_000486233.1	WP_000486233.1		class I poly(R)-hydroxyalkanoic acid synthase		69721396	F0316_RS14770	1776	591	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	133753	134100	-						69721397	F0316_RS14775	348		old_locus_tag=F0316_14780
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	133753	134100	-	WP_000287820.1	WP_000287820.1		phasin family protein		69721397	F0316_RS14775	348	115	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	134130	135335	-						69721398	F0316_RS14780	1206		old_locus_tag=F0316_14785
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	134130	135335	-	WP_084981593.1	WP_084981593.1		acetyl-CoA C-acetyltransferase		69721398	F0316_RS14780	1206	401	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	135348	136088	-						69721399	F0316_RS14785	741		old_locus_tag=F0316_14790
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	135348	136088	-	WP_001225698.1	WP_001225698.1		SDR family oxidoreductase		69721399	F0316_RS14785	741	246	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	136759	137661	-					secF	69721400	F0316_RS14790	903		old_locus_tag=F0316_14795
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	136759	137661	-	WP_149560649.1	WP_149560649.1		protein translocase subunit SecF	secF	69721400	F0316_RS14790	903	300	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	137665	139503	-					secD	69721401	F0316_RS14795	1839		old_locus_tag=F0316_14800
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	137665	139503	-	WP_114711563.1	WP_114711563.1		protein translocase subunit SecD	secD	69721401	F0316_RS14795	1839	612	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	139575	140030	-						69721402	F0316_RS14800	456		old_locus_tag=F0316_14805
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	139575	140030	-	WP_033930482.1	WP_033930482.1		hypothetical protein		69721402	F0316_RS14800	456	151	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	140107	140763	-						69721403	F0316_RS14805	657		old_locus_tag=F0316_14810
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	140107	140763	-	WP_172626098.1	WP_172626098.1		SH3 domain-containing protein		69721403	F0316_RS14805	657	218	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	141182	143065	+						69721404	F0316_RS14810	1884		old_locus_tag=F0316_14815
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	141182	143065	+	WP_002157076.1	WP_002157076.1		sensor domain-containing diguanylate cyclase		69721404	F0316_RS14810	1884	627	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	143368	144591	+					glgC	69721405	F0316_RS14815	1224		old_locus_tag=F0316_14820
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	143368	144591	+	WP_001154339.1	WP_001154339.1		glucose-1-phosphate adenylyltransferase	glgC	69721405	F0316_RS14815	1224	407	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	144715	147870	-						69721406	F0316_RS14820	3156		old_locus_tag=F0316_14825
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	144715	147870	-	WP_149560651.1	WP_149560651.1		glycosyl hydrolase family 18 protein		69721406	F0316_RS14820	3156	1051	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	148542	149690	+						69721407	F0316_RS14825	1149		old_locus_tag=F0316_14830
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	148542	149690	+	WP_001160754.1	WP_001160754.1		iron-containing alcohol dehydrogenase		69721407	F0316_RS14825	1149	382	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	149841	150458	+						69721408	F0316_RS14830	618		old_locus_tag=F0316_14835
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	149841	150458	+	WP_001912281.1	WP_001912281.1		lysoplasmalogenase		69721408	F0316_RS14830	618	205	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	150455	151717	-						69721409	F0316_RS14835	1263		old_locus_tag=F0316_14840
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	150455	151717	-	WP_000843516.1	WP_000843516.1		sigma-54 dependent transcriptional regulator		69721409	F0316_RS14835	1263	420	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	151692	154061	-						69721410	F0316_RS14840	2370		old_locus_tag=F0316_14845
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	151692	154061	-	WP_149560652.1	WP_149560652.1		ATP-binding protein		69721410	F0316_RS14840	2370	789	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	154058	155350	-						69721411	F0316_RS14845	1293		old_locus_tag=F0316_14850
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	154058	155350	-	WP_001138400.1	WP_001138400.1		ABC transporter substrate-binding protein		69721411	F0316_RS14845	1293	430	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	155626	157005	+						69721412	F0316_RS14850	1380		old_locus_tag=F0316_14855
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	155626	157005	+	WP_000931483.1	WP_000931483.1		MFS transporter		69721412	F0316_RS14850	1380	459	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	2	NZ_CP043556.1	157086	158546	+					pyk	69721413	F0316_RS14855	1461		old_locus_tag=F0316_14860
