# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1290591	1292366	+	WP_164650722.1	WP_164650722.1		bifunctional molybdopterin-guanine dinucleotide biosynthesis adaptor protein MobB/molybdopterin molybdotransferase MoeA			GT360_RS20100	1776	591	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1292437	1292628	-							GT360_RS20105	192		old_locus_tag=GT360_20125
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1292437	1292628	-	WP_164650723.1	WP_164650723.1		Flp family type IVb pilin			GT360_RS20105	192	63	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1292628	1293263	-							GT360_RS20110	636		old_locus_tag=GT360_20130
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1292628	1293263	-	WP_164650724.1	WP_164650724.1		OmpA family protein			GT360_RS20110	636	211	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1293277	1294749	-							GT360_RS20115	1473		old_locus_tag=GT360_20135
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1293277	1294749	-	WP_164650725.1	WP_164650725.1		pilus assembly protein			GT360_RS20115	1473	490	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1294751	1295317	-							GT360_RS20120	567		old_locus_tag=GT360_20140
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1294751	1295317	-	WP_239502654.1	WP_239502654.1		ATP-binding protein			GT360_RS20120	567	188	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1295295	1295825	-							GT360_RS20125	531		old_locus_tag=GT360_20145
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1295295	1295825	-	WP_164650726.1	WP_164650726.1		pilus assembly protein			GT360_RS20125	531	176	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1295837	1296595	-							GT360_RS20130	759		old_locus_tag=GT360_20150
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1295837	1296595	-	WP_164650727.1	WP_164650727.1		hypothetical protein			GT360_RS20130	759	252	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1296588	1297463	-							GT360_RS20135	876		old_locus_tag=GT360_20155
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1296588	1297463	-	WP_164650728.1	WP_164650728.1		type II secretion system F family protein			GT360_RS20135	876	291	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1297463	1298383	-							GT360_RS20140	921		old_locus_tag=GT360_20160
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1297463	1298383	-	WP_204274584.1	WP_204274584.1		type II secretion system F family protein			GT360_RS20140	921	306	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1298380	1299669	-							GT360_RS20145	1290		old_locus_tag=GT360_20165
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1298380	1299669	-	WP_164650729.1	WP_164650729.1		CpaF family protein			GT360_RS20145	1290	429	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1299675	1300916	-							GT360_RS20150	1242		old_locus_tag=GT360_20170
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1299675	1300916	-	WP_239502655.1	WP_239502655.1		chromosome partitioning protein ParA			GT360_RS20150	1242	413	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1300916	1301413	-							GT360_RS20155	498		old_locus_tag=GT360_20175
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1300916	1301413	-	WP_164650730.1	WP_164650730.1		hypothetical protein			GT360_RS20155	498	165	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1301410	1302750	-							GT360_RS20160	1341		old_locus_tag=GT360_20180
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1301410	1302750	-	WP_164650731.1	WP_164650731.1		pilus assembly protein N-terminal domain-containing protein			GT360_RS20160	1341	446	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1302761	1303546	-					cpaB		GT360_RS20165	786		old_locus_tag=GT360_20185
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1302761	1303546	-	WP_164650732.1	WP_164650732.1		Flp pilus assembly protein CpaB	cpaB		GT360_RS20165	786	261	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1303553	1303921	-							GT360_RS20170	369		old_locus_tag=GT360_20190
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1303553	1303921	-	WP_164650733.1	WP_164650733.1		hypothetical protein			GT360_RS20170	369	122	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1303984	1304205	-							GT360_RS20175	222		old_locus_tag=GT360_20195
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1303984	1304205	-	WP_164650734.1	WP_164650734.1		Flp family type IVb pilin			GT360_RS20175	222	73	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1304613	1305857	-							GT360_RS20180	1245		old_locus_tag=GT360_20200
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1304613	1305857	-	WP_164650735.1	WP_164650735.1		DEAD/DEAH box helicase			GT360_RS20180	1245	414	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1306213	1306473	+							GT360_RS20185	261		old_locus_tag=GT360_20205
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1306213	1306473	+	WP_164650736.1	WP_164650736.1		DUF333 domain-containing protein			GT360_RS20185	261	86	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1306523	1309429	-					torS		GT360_RS20190	2907		old_locus_tag=GT360_20210
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1306523	1309429	-	WP_239502656.1	WP_239502656.1		TMAO reductase system sensor histidine kinase/response regulator TorS	torS		GT360_RS20190	2907	968	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1309612	1310613	+					torT		GT360_RS20195	1002		old_locus_tag=GT360_20215
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1309612	1310613	+	WP_164650737.1	WP_164650737.1		TMAO reductase system periplasmic protein TorT	torT		GT360_RS20195	1002	333	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1310710	1311165	+							GT360_RS20200	456		old_locus_tag=GT360_20220
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1310710	1311165	+	WP_164650738.1	WP_164650738.1		methylglyoxal synthase			GT360_RS20200	456	151	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1311204	1313279	-					helD		GT360_RS20205	2076		old_locus_tag=GT360_20225
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1311204	1313279	-	WP_164651181.1	WP_164651181.1		DNA helicase IV	helD		GT360_RS20205	2076	691	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1313508	1315721	+					yccS		GT360_RS20210	2214		old_locus_tag=GT360_20230
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1313508	1315721	+	WP_239502657.1	WP_239502657.1		YccS family putative transporter	yccS		GT360_RS20210	2214	737	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1315755	1318319	-							GT360_RS20215	2565		old_locus_tag=GT360_20235
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1315755	1318319	-	WP_164650739.1	WP_164650739.1		ATP-binding protein			GT360_RS20215	2565	854	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1318336	1319445	-							GT360_RS20220	1110		old_locus_tag=GT360_20240
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1318336	1319445	-	WP_164650740.1	WP_164650740.1		substrate-binding domain-containing protein			GT360_RS20220	1110	369	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1319509	1319811	-							GT360_RS20225	303		old_locus_tag=GT360_20245
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1319509	1319811	-	WP_164650741.1	WP_164650741.1		GIY-YIG nuclease family protein			GT360_RS20225	303	100	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1319804	1320439	-							GT360_RS20230	636		old_locus_tag=GT360_20250
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1319804	1320439	-	WP_164650742.1	WP_164650742.1		YceH family protein			GT360_RS20230	636	211	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1320455	1320676	-							GT360_RS20235	222		old_locus_tag=GT360_20255
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1320455	1320676	-	WP_239502658.1	WP_239502658.1		hypothetical protein			GT360_RS20235	222	73	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1320821	1321822	-							GT360_RS20240	1002		old_locus_tag=GT360_20260
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1320821	1321822	-	WP_164650743.1	WP_164650743.1		succinylglutamate desuccinylase/aspartoacylase family protein			GT360_RS20240	1002	333	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1321887	1323362	-					yfcC		GT360_RS20245	1476		old_locus_tag=GT360_20265
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1321887	1323362	-	WP_239502702.1	WP_239502702.1		putative basic amino acid antiporter YfcC	yfcC		GT360_RS20245	1476	491	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1323742	1324059	+							GT360_RS20250	318		old_locus_tag=GT360_20270
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1323742	1324059	+	WP_164650745.1	WP_164650745.1		DUF496 family protein			GT360_RS20250	318	105	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1324147	1325106	-							GT360_RS20255	960		old_locus_tag=GT360_20275
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1324147	1325106	-	WP_164650746.1	WP_164650746.1		glycosyl transferase family protein			GT360_RS20255	960	319	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1325178	1327598	-							GT360_RS20260	2421		old_locus_tag=GT360_20280
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1325178	1327598	-	WP_164650747.1	WP_164650747.1		GGDEF domain-containing phosphodiesterase			GT360_RS20260	2421	806	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1327983	1328936	+							GT360_RS20265	954		old_locus_tag=GT360_20285
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1327983	1328936	+	WP_164650748.1	WP_164650748.1		response regulator			GT360_RS20265	954	317	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1328936	1329919	+							GT360_RS20270	984		old_locus_tag=GT360_20290
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1328936	1329919	+	WP_164650749.1	WP_164650749.1		sensor domain-containing diguanylate cyclase			GT360_RS20270	984	327	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1330020	1330304	+							GT360_RS20275	285		old_locus_tag=GT360_20295
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1330020	1330304	+	WP_164651184.1	WP_164651184.1		hypothetical protein			GT360_RS20275	285	94	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1330315	1330953	-							GT360_RS20280	639		old_locus_tag=GT360_20300
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1330315	1330953	-	WP_164650750.1	WP_164650750.1		response regulator transcription factor			GT360_RS20280	639	212	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1330955	1332298	-							GT360_RS20285	1344		old_locus_tag=GT360_20305
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1330955	1332298	-	WP_164650751.1	WP_164650751.1		cache domain-containing protein			GT360_RS20285	1344	447	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1332428	1333717	-							GT360_RS20290	1290		old_locus_tag=GT360_20310
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1332428	1333717	-	WP_164650752.1	WP_164650752.1		TRAP transporter large permease subunit			GT360_RS20290	1290	429	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1333729	1334271	-							GT360_RS20295	543		old_locus_tag=GT360_20315
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1333729	1334271	-	WP_164650753.1	WP_164650753.1		TRAP transporter small permease subunit			GT360_RS20295	543	180	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1334410	1335507	-							GT360_RS20300	1098		old_locus_tag=GT360_20320
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1334410	1335507	-	WP_164650754.1	WP_164650754.1		TRAP transporter substrate-binding protein			GT360_RS20300	1098	365	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1335918	1336271	-					rplT		GT360_RS20305	354		old_locus_tag=GT360_20325
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1335918	1336271	-	WP_004401084.1	WP_004401084.1		50S ribosomal protein L20	rplT		GT360_RS20305	354	117	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1336313	1336507	-					rpmI		GT360_RS20310	195		old_locus_tag=GT360_20330
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1336313	1336507	-	WP_004401085.1	WP_004401085.1		50S ribosomal protein L35	rpmI		GT360_RS20310	195	64	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1336613	1337164	-					infC		GT360_RS20315	552		old_locus_tag=GT360_20335
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1336613	1337164	-	WP_164651185.1	WP_164651185.1		translation initiation factor IF-3	infC		GT360_RS20315	552	183	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1337168	1339096	-					thrS		GT360_RS20320	1929		old_locus_tag=GT360_20340
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1337168	1339096	-	WP_164650755.1	WP_164650755.1		threonine--tRNA ligase	thrS		GT360_RS20320	1929	642	
gene	pseudogene	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1339319	1339437	-							GT360_RS20325	119		partial;pseudo;old_locus_tag=GT360_20345
CDS	without_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1339319	1339437	-				DUF3820 family protein			GT360_RS20325	119		partial;pseudo
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1339635	1340555	+							GT360_RS20330	921		old_locus_tag=GT360_20350
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1339635	1340555	+	WP_164650756.1	WP_164650756.1		hypothetical protein			GT360_RS20330	921	306	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1340618	1340833	-							GT360_RS20335	216		old_locus_tag=GT360_20355
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1340618	1340833	-	WP_164650757.1	WP_164650757.1		DUF3820 family protein			GT360_RS20335	216	71	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1340958	1342211	+							GT360_RS20340	1254		old_locus_tag=GT360_20360
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1340958	1342211	+	WP_164650758.1	WP_164650758.1		DEAD/DEAH box helicase			GT360_RS20340	1254	417	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1342273	1343430	-							GT360_RS20345	1158		old_locus_tag=GT360_20365
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1342273	1343430	-	WP_164650759.1	WP_164650759.1		D-alanyl-D-alanine carboxypeptidase			GT360_RS20345	1158	385	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1344052	1344261	+							GT360_RS20350	210		old_locus_tag=GT360_20370
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1344052	1344261	+	WP_164650760.1	WP_164650760.1		cold-shock protein			GT360_RS20350	210	69	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1344349	1344957	+							GT360_RS20355	609		old_locus_tag=GT360_20375
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1344349	1344957	+	WP_164650761.1	WP_164650761.1		HAD-IA family hydrolase			GT360_RS20355	609	202	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1345103	1345648	+							GT360_RS20360	546		old_locus_tag=GT360_20380
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1345103	1345648	+	WP_164650762.1	WP_164650762.1		hypothetical protein			GT360_RS20360	546	181	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1345715	1363054	-							GT360_RS20365	17340		old_locus_tag=GT360_20385
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1345715	1363054	-	WP_164650763.1	WP_164650763.1		retention module-containing protein			GT360_RS20365	17340	5779	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1363343	1364251	-							GT360_RS20370	909		old_locus_tag=GT360_20390
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1363343	1364251	-	WP_164650764.1	WP_164650764.1		aldo/keto reductase family oxidoreductase			GT360_RS20370	909	302	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1364372	1364911	-							GT360_RS20375	540		old_locus_tag=GT360_20395
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1364372	1364911	-	WP_164650765.1	WP_164650765.1		hypothetical protein			GT360_RS20375	540	179	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1365327	1366547	+							GT360_RS20380	1221		old_locus_tag=GT360_20400
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1365327	1366547	+	WP_164650766.1	WP_164650766.1		outer membrane protein transport protein			GT360_RS20380	1221	406	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1366565	1368943	+							GT360_RS20385	2379		old_locus_tag=GT360_20405
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1366565	1368943	+	WP_204274585.1	WP_204274585.1		lipase			GT360_RS20385	2379	792	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1369023	1370327	-							GT360_RS20390	1305		old_locus_tag=GT360_20410
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1369023	1370327	-	WP_239502659.1	WP_239502659.1		peptidoglycan DD-metalloendopeptidase family protein			GT360_RS20390	1305	434	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1370482	1371102	-							GT360_RS20395	621		old_locus_tag=GT360_20415
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1370482	1371102	-	WP_164650768.1	WP_164650768.1		hypothetical protein			GT360_RS20395	621	206	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1371347	1372717	+							GT360_RS20400	1371		old_locus_tag=GT360_20420
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1371347	1372717	+	WP_164650769.1	WP_164650769.1		YjiH family protein			GT360_RS20400	1371	456	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1372897	1373376	+							GT360_RS20405	480		old_locus_tag=GT360_20425
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1372897	1373376	+	WP_164650770.1	WP_164650770.1		hypothetical protein			GT360_RS20405	480	159	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1373415	1374473	+							GT360_RS20410	1059		old_locus_tag=GT360_20430
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1373415	1374473	+	WP_164650771.1	WP_164650771.1		GGDEF domain-containing protein			GT360_RS20410	1059	352	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1374588	1375337	-					pstB		GT360_RS20415	750		old_locus_tag=GT360_20435
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1374588	1375337	-	WP_164650772.1	WP_164650772.1		phosphate ABC transporter ATP-binding protein PstB	pstB		GT360_RS20415	750	249	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1375390	1376253	-					pstA		GT360_RS20420	864		old_locus_tag=GT360_20440
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1375390	1376253	-	WP_164650773.1	WP_164650773.1		phosphate ABC transporter permease PstA	pstA		GT360_RS20420	864	287	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1376258	1377190	-					pstC		GT360_RS20425	933		old_locus_tag=GT360_20445
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1376258	1377190	-	WP_164650774.1	WP_164650774.1		phosphate ABC transporter permease subunit PstC	pstC		GT360_RS20425	933	310	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1377283	1378104	-							GT360_RS20430	822		old_locus_tag=GT360_20450
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1377283	1378104	-	WP_164650775.1	WP_164650775.1		phosphate ABC transporter substrate-binding protein			GT360_RS20430	822	273	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1378691	1380025	-							GT360_RS20435	1335		old_locus_tag=GT360_20455
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1378691	1380025	-	WP_164650776.1	WP_164650776.1		DEAD/DEAH box helicase			GT360_RS20435	1335	444	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1380424	1380684	+							GT360_RS20440	261		old_locus_tag=GT360_20460
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1380424	1380684	+	WP_164651187.1	WP_164651187.1		Lpp/OprI family alanine-zipper lipoprotein			GT360_RS20440	261	86	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1380774	1381676	-							GT360_RS20445	903		old_locus_tag=GT360_20465
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1380774	1381676	-	WP_164650777.1	WP_164650777.1		L,D-transpeptidase family protein			GT360_RS20445	903	300	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1381676	1383082	-					phrB		GT360_RS20450	1407		old_locus_tag=GT360_20470
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1381676	1383082	-	WP_164650778.1	WP_164650778.1		deoxyribodipyrimidine photo-lyase	phrB		GT360_RS20450	1407	468	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1383093	1383878	-							GT360_RS20455	786		old_locus_tag=GT360_20475
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1383093	1383878	-	WP_164650779.1	WP_164650779.1		MerR family transcriptional regulator			GT360_RS20455	786	261	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1383868	1384821	-							GT360_RS20460	954		old_locus_tag=GT360_20480
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1383868	1384821	-	WP_164650780.1	WP_164650780.1		2-thiouracil desulfurase family protein			GT360_RS20460	954	317	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1385050	1385430	+							GT360_RS20465	381		old_locus_tag=GT360_20485
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1385050	1385430	+	WP_164650781.1	WP_164650781.1		DUF3302 domain-containing protein			GT360_RS20465	381	126	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1385430	1386560	+							GT360_RS20470	1131		old_locus_tag=GT360_20490
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1385430	1386560	+	WP_164650782.1	WP_164650782.1		HlyD family secretion protein			GT360_RS20470	1131	376	
gene	protein_coding	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1386836	1387549	+							GT360_RS20475	714		old_locus_tag=GT360_20495
CDS	with_protein	GCF_010587385.1	Primary Assembly	chromosome	2	NZ_CP047476.1	1386836	1387549	+	WP_164650783.1	WP_164650783.1		flagellar brake protein			GT360_RS20475	714	237	
