# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3285645	3286853	+					lolC		BSQ33_RS14955	1209		old_locus_tag=BSQ33_15010
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3285645	3286853	+	WP_021020114.1	WP_021020114.1		lipoprotein-releasing ABC transporter permease subunit LolC	lolC		BSQ33_RS14955	1209	402	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3286846	3287520	+					lolD		BSQ33_RS14960	675		old_locus_tag=BSQ33_15015
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3286846	3287520	+	WP_021020115.1	WP_021020115.1		lipoprotein-releasing ABC transporter ATP-binding protein LolD	lolD		BSQ33_RS14960	675	224	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3287533	3288780	+					lolE		BSQ33_RS14965	1248		old_locus_tag=BSQ33_15020
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3287533	3288780	+	WP_088134429.1	WP_088134429.1		lipoprotein-releasing ABC transporter permease subunit LolE	lolE		BSQ33_RS14965	1248	415	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3289082	3289591	-							BSQ33_RS14970	510		old_locus_tag=BSQ33_15025
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3289082	3289591	-	WP_021020117.1	WP_021020117.1		DUF2062 domain-containing protein			BSQ33_RS14970	510	169	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3289684	3291867	+							BSQ33_RS14975	2184		old_locus_tag=BSQ33_15030
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3289684	3291867	+	WP_232471986.1	WP_232471986.1		DNA internalization-related competence protein ComEC/Rec2			BSQ33_RS14975	2184	727	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3291885	3293633	+					msbA		BSQ33_RS14980	1749		old_locus_tag=BSQ33_15035
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3291885	3293633	+	WP_027694163.1	WP_027694163.1		lipid A ABC transporter ATP-binding protein/permease MsbA	msbA		BSQ33_RS14980	1749	582	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3293637	3294644	+					lpxK		BSQ33_RS14985	1008		old_locus_tag=BSQ33_15040
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3293637	3294644	+	WP_021020120.1	WP_021020120.1		tetraacyldisaccharide 4'-kinase	lpxK		BSQ33_RS14985	1008	335	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3294625	3294804	+							BSQ33_RS14990	180		old_locus_tag=BSQ33_15045
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3294625	3294804	+	WP_021020121.1	WP_021020121.1		Trm112 family protein			BSQ33_RS14990	180	59	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3294804	3295565	+					kdsB		BSQ33_RS14995	762		old_locus_tag=BSQ33_15050
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3294804	3295565	+	WP_088134431.1	WP_088134431.1		3-deoxy-manno-octulosonate cytidylyltransferase	kdsB		BSQ33_RS14995	762	253	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3295647	3297197	-							BSQ33_RS15000	1551		old_locus_tag=BSQ33_15055
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3295647	3297197	-	WP_021020123.1	WP_021020123.1		SpoVR family protein			BSQ33_RS15000	1551	516	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3297211	3298482	-							BSQ33_RS15005	1272		old_locus_tag=BSQ33_15060
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3297211	3298482	-	WP_021020124.1	WP_021020124.1		YeaH/YhbH family protein			BSQ33_RS15005	1272	423	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3298698	3300632	-							BSQ33_RS15010	1935		old_locus_tag=BSQ33_15065
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3298698	3300632	-	WP_021020125.1	WP_021020125.1		PrkA family serine protein kinase			BSQ33_RS15010	1935	644	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3300944	3301444	-							BSQ33_RS15015	501		old_locus_tag=BSQ33_15070
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3300944	3301444	-	WP_021020126.1	WP_021020126.1		YfbU family protein			BSQ33_RS15015	501	166	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3301599	3302339	-					pflA		BSQ33_RS15020	741		old_locus_tag=BSQ33_15075
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3301599	3302339	-	WP_074373843.1	WP_074373843.1		pyruvate formate lyase 1-activating protein	pflA		BSQ33_RS15020	741	246	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3302684	3304564	+							BSQ33_RS15025	1881		old_locus_tag=BSQ33_15080
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3302684	3304564	+	WP_088134432.1	WP_088134432.1		methyl-accepting chemotaxis protein			BSQ33_RS15025	1881	626	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3304682	3306958	-					pflB		BSQ33_RS15030	2277		old_locus_tag=BSQ33_15085
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3304682	3306958	-	WP_021020129.1	WP_021020129.1		formate C-acetyltransferase	pflB		BSQ33_RS15030	2277	758	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3307677	3308486	-					xthA		BSQ33_RS15035	810		old_locus_tag=BSQ33_15090
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3307677	3308486	-	WP_021020130.1	WP_021020130.1		exodeoxyribonuclease III	xthA		BSQ33_RS15035	810	269	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3308609	3308779	-					rsmS		BSQ33_RS15040	171		old_locus_tag=BSQ33_15095
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3308609	3308779	-	WP_021020131.1	WP_021020131.1		pleiotropic regulatory protein RsmS	rsmS		BSQ33_RS15040	171	56	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3308776	3309333	-							BSQ33_RS15045	558		old_locus_tag=BSQ33_15100
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3308776	3309333	-	WP_088134433.1	WP_088134433.1		primosomal replication protein			BSQ33_RS15045	558	185	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3309330	3310109	-							BSQ33_RS15050	780		old_locus_tag=BSQ33_15105
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3309330	3310109	-	WP_021020133.1	WP_021020133.1		TSUP family transporter			BSQ33_RS15050	780	259	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3310146	3312227	-					dinG		BSQ33_RS15055	2082		old_locus_tag=BSQ33_15110
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3310146	3312227	-	WP_088134434.1	WP_088134434.1		ATP-dependent DNA helicase DinG	dinG		BSQ33_RS15055	2082	693	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3312736	3313701	+							BSQ33_RS15060	966		old_locus_tag=BSQ33_15115
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3312736	3313701	+	WP_088134435.1	WP_088134435.1		porin			BSQ33_RS15060	966	321	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3313873	3314532	+							BSQ33_RS15065	660		old_locus_tag=BSQ33_15120
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3313873	3314532	+	WP_021020136.1	WP_021020136.1		DUF2057 domain-containing protein			BSQ33_RS15065	660	219	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3314609	3315004	-							BSQ33_RS15070	396		old_locus_tag=BSQ33_15125
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3314609	3315004	-	WP_021020137.1	WP_021020137.1		SEC-C domain-containing protein			BSQ33_RS15070	396	131	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3315092	3315838	-					lpxH		BSQ33_RS15075	747		old_locus_tag=BSQ33_15130
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3315092	3315838	-	WP_088134436.1	WP_088134436.1		UDP-2,3-diacylglucosamine diphosphatase	lpxH		BSQ33_RS15075	747	248	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3315907	3316401	-							BSQ33_RS15080	495		old_locus_tag=BSQ33_15135
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3315907	3316401	-	WP_021020139.1	WP_021020139.1		peptidylprolyl isomerase			BSQ33_RS15080	495	164	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3316555	3317940	+					cysS		BSQ33_RS15085	1386		old_locus_tag=BSQ33_15140
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3316555	3317940	+	WP_088134437.1	WP_088134437.1		cysteine--tRNA ligase	cysS		BSQ33_RS15085	1386	461	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3318017	3318538	+					ruvC		BSQ33_RS15090	522		old_locus_tag=BSQ33_15145
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3318017	3318538	+	WP_021020141.1	WP_021020141.1		crossover junction endodeoxyribonuclease RuvC	ruvC		BSQ33_RS15090	522	173	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3318621	3319238	+					ruvA		BSQ33_RS15095	618		old_locus_tag=BSQ33_15150
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3318621	3319238	+	WP_021020142.1	WP_021020142.1		Holliday junction branch migration protein RuvA	ruvA		BSQ33_RS15095	618	205	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3319235	3320239	+					ruvB		BSQ33_RS15100	1005		old_locus_tag=BSQ33_15155
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3319235	3320239	+	WP_021020143.1	WP_021020143.1		Holliday junction branch migration DNA helicase RuvB	ruvB		BSQ33_RS15100	1005	334	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3320695	3322281	+					cydA		BSQ33_RS15105	1587		old_locus_tag=BSQ33_15160
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3320695	3322281	+	WP_088134438.1	WP_088134438.1		cytochrome ubiquinol oxidase subunit I	cydA		BSQ33_RS15105	1587	528	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3322297	3323433	+					cydB		BSQ33_RS15110	1137		old_locus_tag=BSQ33_15165
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3322297	3323433	+	WP_027694165.1	WP_027694165.1		cytochrome d ubiquinol oxidase subunit II	cydB		BSQ33_RS15110	1137	378	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3323448	3323555	+					cydX		BSQ33_RS15115	108		old_locus_tag=BSQ33_15170
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3323448	3323555	+	WP_021020147.1	WP_021020147.1		cytochrome bd-I oxidase subunit CydX	cydX		BSQ33_RS15115	108	35	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3323548	3323850	+							BSQ33_RS15120	303		old_locus_tag=BSQ33_15175
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3323548	3323850	+	WP_021020148.1	WP_021020148.1		cyd operon protein YbgE			BSQ33_RS15120	303	100	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3324005	3324412	+					ybgC		BSQ33_RS15125	408		old_locus_tag=BSQ33_15180
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3324005	3324412	+	WP_021020149.1	WP_021020149.1		tol-pal system-associated acyl-CoA thioesterase	ybgC		BSQ33_RS15125	408	135	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3324416	3325099	+					tolQ		BSQ33_RS15130	684		old_locus_tag=BSQ33_15185
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3324416	3325099	+	WP_021020150.1	WP_021020150.1		protein TolQ	tolQ		BSQ33_RS15130	684	227	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3325105	3325545	+							BSQ33_RS15135	441		old_locus_tag=BSQ33_15190
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3325105	3325545	+	WP_021020151.1	WP_021020151.1		ExbD/TolR family protein			BSQ33_RS15135	441	146	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3325560	3326570	+					tolA		BSQ33_RS15140	1011		old_locus_tag=BSQ33_15195
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3325560	3326570	+	WP_088134439.1	WP_088134439.1		cell envelope integrity protein TolA	tolA		BSQ33_RS15140	1011	336	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3326605	3327957	+					tolB		BSQ33_RS15145	1353		old_locus_tag=BSQ33_15200
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3326605	3327957	+	WP_021020153.1	WP_021020153.1		Tol-Pal system beta propeller repeat protein TolB	tolB		BSQ33_RS15145	1353	450	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3327989	3328531	+					pal		BSQ33_RS15150	543		old_locus_tag=BSQ33_15205
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3327989	3328531	+	WP_021020154.1	WP_021020154.1		peptidoglycan-associated lipoprotein Pal	pal		BSQ33_RS15150	543	180	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3328552	3329334	+					ybgF		BSQ33_RS15155	783		old_locus_tag=BSQ33_15210
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3328552	3329334	+	WP_021020155.1	WP_021020155.1		tol-pal system protein YbgF	ybgF		BSQ33_RS15155	783	260	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3329530	3330591	+					nadA		BSQ33_RS15160	1062		old_locus_tag=BSQ33_15215
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3329530	3330591	+	WP_027694166.1	WP_027694166.1		quinolinate synthase NadA	nadA		BSQ33_RS15160	1062	353	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3330673	3331245	-							BSQ33_RS15165	573		old_locus_tag=BSQ33_15220
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3330673	3331245	-	WP_027694167.1	WP_027694167.1		UPF0149 family protein			BSQ33_RS15165	573	190	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3331541	3331987	+							BSQ33_RS15170	447		old_locus_tag=BSQ33_15225
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3331541	3331987	+	WP_021020158.1	WP_021020158.1		L-alanine exporter AlaE			BSQ33_RS15170	447	148	
gene	tRNA	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3332143	3332230	+							BSQ33_RS15175	88		old_locus_tag=BSQ33_15230
tRNA		GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3332143	3332230	+				tRNA-Ser			BSQ33_RS15175	88		anticodon=GGA
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3332801	3333796	+							BSQ33_RS15180	996		old_locus_tag=BSQ33_15235
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3332801	3333796	+	WP_088134440.1	WP_088134440.1		ribonuclease T			BSQ33_RS15180	996	331	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3334088	3334969	+							BSQ33_RS15185	882		old_locus_tag=BSQ33_15240
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3334088	3334969	+	WP_088134441.1	WP_088134441.1		HEPN domain-containing protein			BSQ33_RS15185	882	293	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3335164	3338826	+							BSQ33_RS15190	3663		old_locus_tag=BSQ33_15245
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3335164	3338826	+	WP_088134442.1	WP_088134442.1		TIR domain-containing protein			BSQ33_RS15190	3663	1220	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3339098	3340051	+							BSQ33_RS15195	954		old_locus_tag=BSQ33_15250
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3339098	3340051	+	WP_021020181.1	WP_021020181.1		LysR family transcriptional regulator			BSQ33_RS15195	954	317	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3340074	3341054	-							BSQ33_RS15200	981		old_locus_tag=BSQ33_15255
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3340074	3341054	-	WP_088134443.1	WP_088134443.1		oxidoreductase			BSQ33_RS15200	981	326	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3341396	3344410	+							BSQ33_RS15205	3015		old_locus_tag=BSQ33_15260
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3341396	3344410	+	WP_088134444.1	WP_088134444.1		NADH-dependent flavin oxidoreductase			BSQ33_RS15205	3015	1004	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3344482	3345417	+							BSQ33_RS15210	936		old_locus_tag=BSQ33_15265
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3344482	3345417	+	WP_088134445.1	WP_088134445.1		FAD:protein FMN transferase			BSQ33_RS15210	936	311	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3345988	3347217	+							BSQ33_RS15215	1230		old_locus_tag=BSQ33_15270
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3345988	3347217	+	WP_021020185.1	WP_021020185.1		MFS transporter			BSQ33_RS15215	1230	409	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3347469	3349106	+							BSQ33_RS15220	1638		old_locus_tag=BSQ33_15275
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3347469	3349106	+	WP_085049864.1	WP_085049864.1		ATP-binding protein			BSQ33_RS15220	1638	545	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3349258	3350700	+							BSQ33_RS15225	1443		old_locus_tag=BSQ33_15280
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3349258	3350700	+	WP_088134446.1	WP_088134446.1		DASS family sodium-coupled anion symporter			BSQ33_RS15225	1443	480	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3350947	3351633	-							BSQ33_RS15230	687		old_locus_tag=BSQ33_15285
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3350947	3351633	-	WP_021020188.1	WP_021020188.1		response regulator			BSQ33_RS15230	687	228	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3352235	3353293	-							BSQ33_RS15235	1059		old_locus_tag=BSQ33_15290
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3352235	3353293	-	WP_021020189.1	WP_021020189.1		4-oxalomesaconate tautomerase			BSQ33_RS15235	1059	352	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3353720	3356308	+							BSQ33_RS15240	2589		old_locus_tag=BSQ33_15295
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3353720	3356308	+	WP_088134447.1	WP_088134447.1		bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase			BSQ33_RS15240	2589	862	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3357069	3358607	+							BSQ33_RS15245	1539		old_locus_tag=BSQ33_15300
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3357069	3358607	+	WP_088134448.1	WP_088134448.1		alpha-N-arabinofuranosidase			BSQ33_RS15245	1539	512	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3359224	3361341	+					zorA		BSQ33_RS15250	2118		old_locus_tag=BSQ33_15305
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3359224	3361341	+	WP_088134449.1	WP_088134449.1		anti-phage defense ZorAB system protein ZorA	zorA		BSQ33_RS15250	2118	705	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3361338	3362072	+							BSQ33_RS15255	735		old_locus_tag=BSQ33_15310
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3361338	3362072	+	WP_074373915.1	WP_074373915.1		OmpA family protein			BSQ33_RS15255	735	244	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3362069	3363532	+							BSQ33_RS15260	1464		old_locus_tag=BSQ33_15315
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3362069	3363532	+	WP_088134450.1	WP_088134450.1		EH signature domain-containing protein			BSQ33_RS15260	1464	487	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3363523	3366987	+							BSQ33_RS15265	3465		old_locus_tag=BSQ33_15320
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3363523	3366987	+	WP_088134451.1	WP_088134451.1		SNF2-related protein			BSQ33_RS15265	3465	1154	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3367119	3369212	-							BSQ33_RS15270	2094		old_locus_tag=BSQ33_15325
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3367119	3369212	-	WP_088134452.1	WP_088134452.1		TonB-dependent receptor			BSQ33_RS15270	2094	697	
gene	pseudogene	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3369477	3370733	+					fes		BSQ33_RS15275	1257		partial;pseudo;old_locus_tag=BSQ33_15330
CDS	without_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3369477	3370733	+				enterochelin esterase	fes		BSQ33_RS15275	1257		partial;pseudo
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3370763	3370957	+							BSQ33_RS15280	195		old_locus_tag=BSQ33_15335
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3370763	3370957	+	WP_021020197.1	WP_021020197.1		MbtH family protein			BSQ33_RS15280	195	64	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3371022	3379574	+							BSQ33_RS15285	8553		old_locus_tag=BSQ33_15340
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3371022	3379574	+	WP_088134454.1	WP_088134454.1		non-ribosomal peptide synthetase			BSQ33_RS15285	8553	2850	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3379654	3380391	-							BSQ33_RS15290	738		old_locus_tag=BSQ33_15345
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3379654	3380391	-	WP_198298190.1	WP_198298190.1		ABC transporter ATP-binding protein			BSQ33_RS15290	738	245	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3380525	3381562	-					fepG		BSQ33_RS15295	1038		old_locus_tag=BSQ33_15350
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3380525	3381562	-	WP_021020200.1	WP_021020200.1		iron-enterobactin ABC transporter permease	fepG		BSQ33_RS15295	1038	345	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3381562	3382635	-							BSQ33_RS15300	1074		old_locus_tag=BSQ33_15355
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3381562	3382635	-	WP_021020201.1	WP_021020201.1		iron chelate uptake ABC transporter family permease subunit			BSQ33_RS15300	1074	357	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3382759	3384048	+					entS		BSQ33_RS15305	1290		old_locus_tag=BSQ33_15360
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3382759	3384048	+	WP_021020202.1	WP_021020202.1		enterobactin transporter EntS	entS		BSQ33_RS15305	1290	429	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	3384155	3385147	-					fepB		BSQ33_RS15310	993		old_locus_tag=BSQ33_15365
